11	0006728f-d3c3-568d-bcfd-7fa860ac1740		1185274				species	1185274	Animalia|Arthropoda|Insecta|Coleoptera|Curculionoidea|Curculionidae|Pentacoptus|Pentacoptus gronopiformis	1|54|216|1470|1876|4239|1185273|1185274	kingdom|phylum|class|order|superfamily|family|genus|species
12	000672f2-52b9-53cd-ae85-00816e19cc7d	http://eol.org/pages/972664/names/synonyms	s_5025943		972664		species	28692252			
172	000673b4-6362-592b-940a-38bd00eb9c0a		72111				genus	72111	Eucarya|Opisthokonta|Metazoa|Eumetazoa|Triploblastica|Nephrozoa|Deuterostomia|Chordata|Vertebrata|Gnathostomata|Osteichthyes|Sarcopterygii|Dipnotetrapodomorpha|Tetrapodomorpha|Tetrapoda|Reptiliomorpha|Anthracosauria|Batrachosauria|Cotylosauria|Amniota|Synapsida|Therapsida|Cynodontia|Epicynodontia|Eucynodontia|Probainognathia|Mammaliamorpha|Mammaliaformes|Mammalia|Theriamorpha|Theriiformes|Trechnotheria|Cladotheria|Boreosphenida|Theria|Eutheria|Placentalia|Laurasiatheria|Scrotifera|Ferae|Carnivoramorpha|Carnivora|Caniformia|Canoidea|Arctoidea|Pinnipedimorpha|Pinnipedia|Otarioidea|Otariidae|Hydrarctos	288516|212579|2|85325|67102|85323|67145|33815|67149|67344|34881|67348|219195|77135|53190|125547|37177|99766|56749|53189|38882|38935|39168|67366|39183|67452|67455|67456|36651|108999|137608|64369|57710|67561|39860|182911|91965|92585|192307|72264|136662|36905|54044|71870|41085|71879|53270|41332|96678|72111	unranked clade|unranked clade|subkingdom|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|superclass|subclass|subclass|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|infraorder|unranked clade|infraorder|unranked clade|unranked clade|unranked clade|class|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|subclass|infraclass|unranked clade|unranked clade|unranked clade|unranked clade|unranked clade|order|suborder|superfamily|unranked clade|unranked clade|unranked clade|superfamily|family|genus
169	000674b4-1eca-5199-9ad2-0a6dede63410	http://www.ubio.org/browser/details.php?namebankID=8234601	101089897	urn:lsid:ubio.org:namebank:8234601	urn:lsid:ubio.org:namebank:8234601			101089897			
1	000674d9-89ab-535f-ac94-b8a3383a09bf		21426891				species	21384413	Plantae|Tracheophyta|Polypodiopsida|Polypodiales|Polypodiaceae|Lepisorus|Lepisorus scolopendrium	21835323|21835324|21841710|21841898|21841899|21901267|21384413	kingdom|phylum|class|order|family|genus|species
170	00067536-2b21-57d0-9a24-a7bc43511d61		2301445		2301445			2301445	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Ixora|Ixora schlechteri		kingdom|phylum|class|order|family|genus|
170	00067536-2b21-57d0-9a24-a7bc43511d61		'2322735'		2301445			2322735	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Ixora|Ixora montana		kingdom|phylum|class|order|family|genus|
169	00067536-2b21-57d0-9a24-a7bc43511d61	http://www.ubio.org/browser/details.php?namebankID=9962696	102747266	urn:lsid:ubio.org:namebank:9962696	urn:lsid:ubio.org:namebank:9962696			102747266	|Ixora schlechteri		kingdom|
167	00067536-2b21-57d0-9a24-a7bc43511d61	http://ipni.org/urn:lsid:ipni.org:names:754431-1:1.4.1.1	754431-1	urn:lsid:ipni.org:names:754431-1:1.4.1.1	754431-1		species	754431-1	Rubiaceae|Ixora schlechteri		
166	00067536-2b21-57d0-9a24-a7bc43511d61	http://www.nlbif.nl/species_details.php?name=Ixora+schlechteri	131545231				Species	131545231			
12	00067536-2b21-57d0-9a24-a7bc43511d61	http://eol.org/pages/1106399	34535358		1106399		species	34535358			
11	00067536-2b21-57d0-9a24-a7bc43511d61		2905348				species	2905348	Plantae|Magnoliophyta|Magnoliopsida|Gentianales|Rubiaceae|Ixora|Ixora schlechteri	6|49|220|412|8798|2905224|2905348	kingdom|phylum|class|order|family|genus|species
1	00067536-2b21-57d0-9a24-a7bc43511d61		18966980				species	18966980	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Rubiaceae|Ixora|Ixora schlechteri	21835323|21835324|21835325|21845284|21845671|21856488|18966980	kingdom|phylum|class|order|family|genus|species
169	00067542-cd84-5250-a47f-a4a3d80dfb68	http://www.ubio.org/browser/details.php?namebankID=4942032	97922837	urn:lsid:ubio.org:namebank:4942032	urn:lsid:ubio.org:namebank:4942032			97922837	|Paraleucobryum sauteri		kingdom|
7	00067542-cd84-5250-a47f-a4a3d80dfb68		3194960				species	3194960	|Cellular life|Eukaryota|Viridaeplantae|Streptophyceae|Charales|Embryophytes|Bryophyta|Bryidae|Bryales|Dicranineae|Dicranaceae|Paraleucobryum|Paraleucobryum sauteri	2822864|2823207|2828118|3192114|3193215|3193219|23201674|3193355|3193381|3193382|3194311|3194324|3194955|3194960	|above family|above family|above family|above family|above family|above family|above family|above family|above family|above family|family|genus|species
170	00067657-8473-5e10-9c13-2a8e8fa72ac3		2971623		2971623			2971623	Plantae|Tracheophyta|Liliopsida|Arecales|Arecaceae|Syagrus|Syagrus yungasensis		kingdom|phylum|class|order|family|genus|
168	000677a7-4315-5b9c-8dca-501a355037e8	http://www.organismnames.com/details.htm?lsid=4233708	129563995				Species	129563995			
169	000677e2-a8fb-5fa0-89a7-dec4ad0be46b	http://www.ubio.org/browser/details.php?namebankID=7235948	100134433	urn:lsid:ubio.org:namebank:7235948	urn:lsid:ubio.org:namebank:7235948			100134433	|Brachysomida bivittata		kingdom|
12	000677e2-a8fb-5fa0-89a7-dec4ad0be46b	http://eol.org/pages/118209/names/synonyms	s_8746693		118209		species	33441946			
8	000677e2-a8fb-5fa0-89a7-dec4ad0be46b		10714187				species	10969720	Animalia|Arthropoda|Insecta|Coleoptera|Cerambycidae|Brachysomida|Brachysomida bivittata	11|235|1096|10279|100100|1335828|10969720	kingdom|phylum|class|order|family|genus|species
168	0006791c-4d2c-51d5-8518-65795683789c	http://www.organismnames.com/details.htm?lsid=27858	125588744				Species	125588744			
169	00067b3b-7cff-59c2-8d24-53d30ab3f858	http://www.ubio.org/browser/details.php?namebankID=1340166	94708246	urn:lsid:ubio.org:namebank:1340166	urn:lsid:ubio.org:namebank:1340166			94708246	|Rhizophlyctis boninensis		kingdom|
12	00067b3b-7cff-59c2-8d24-53d30ab3f858	http://eol.org/pages/6791730	36107981		6791730		sp.	36107981			
7	00067b3b-7cff-59c2-8d24-53d30ab3f858		10741368				sp.	10741368	|Cellular life|Eukaryota|Opisthokonts|Fungi|Chytrids|Chytridiomycota|Chytridiomycetes|Spizellomycetales|Spizellomycetaceae|Rhizophlyctis|Rhizophlyctis boninensis	2822864|2823207|2828118|2843765|10750217|10750218|10739956|10739957|10741339|10741346|10741366|10741368	|above family|above family|above family|||phyl.|cl.|ord.|fam.|gen.|sp.
5	00067b3b-7cff-59c2-8d24-53d30ab3f858		338335			1	sp.	338335	Fungi|Chytridiomycota|Chytridiomycetes|Spizellomycetales|Spizellomycetaceae|Rhizophlyctis|Rhizophlyctis boninensis	10000001|10000540|10000541|10000917|10000949|20483|338335	regn.|phyl.|cl.|ord.|fam.|gen.|sp.
1	00067b3b-7cff-59c2-8d24-53d30ab3f858		17436266				species	17436266	Fungi|Chytridiomycota|Chytridiomycetes|Rhizophlyctidales|Rhizophlyctidaceae|Rhizophlyctis|Rhizophlyctis boninensis	21835382|21837111|21837112|21841861|21841910|22021888|17436266	kingdom|phylum|class|order|family|genus|species
168	00067dbe-055f-5cc3-b6eb-1c16d1eeb436	http://www.organismnames.com/details.htm?lsid=2510534	127847124				Species	127847124			
162	00067e4f-54d6-5126-8ffb-1730b78033da	http://nsdb.bishopmuseum.org/urn:lsid:bishopmuseum.org:tnu:4FDF1989-EF93-473B-B935-BF1F533E431A	105627872				Species	105627872			
170	00067eb8-eba2-5740-80c3-8811ca096087		2689834		2689834			2689834	Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Kennedia|Kennedia parviflora		kingdom|phylum|class|order|family|genus|
169	00067eb8-eba2-5740-80c3-8811ca096087	http://www.ubio.org/browser/details.php?namebankID=1815847	95095231	urn:lsid:ubio.org:namebank:1815847	urn:lsid:ubio.org:namebank:1815847			95095231	|Kennedia parviflora		kingdom|
167	00067eb8-eba2-5740-80c3-8811ca096087	http://ipni.org/urn:lsid:ipni.org:names:501205-1:1.1.2.1.1.3	501205-1	urn:lsid:ipni.org:names:501205-1:1.1.2.1.1.3	501205-1		species	501205-1	Fabaceae|Kennedia parviflora		
167	00067eb8-eba2-5740-80c3-8811ca096087	http://ipni.org/urn:lsid:ipni.org:names:165464-3:1.1	165464-3	urn:lsid:ipni.org:names:165464-3:1.1	165464-3		species	165464-3	Fabaceae|Kennedia parviflora		
11	00067eb8-eba2-5740-80c3-8811ca096087		3911469				species	3911469	Plantae|Magnoliophyta|Magnoliopsida|Fabales|Fabaceae|Kennedia|Kennedia parviflora	6|49|220|1370|5386|2959158|3911469	kingdom|phylum|class|order|family|genus|species
7	00067eb8-eba2-5740-80c3-8811ca096087		3267903				species	3267903	|Cellular life|Eukaryota|Viridaeplantae|Streptophyceae|Charales|Embryophytes|Tracheophytes|Spermatophytes|Flowering plants|Dicots|Core eudicots|Rosidae|Eurosids|Fabales|Leguminosae|Papilionoideae|Kennedia|Kennedia parviflora	2822864|2823207|2828118|3192114|3193215|3193219|23201674|3203697|3209000|3209001|3209091|3209092|3259252|3259253|3260098|3260222|3265090|3267899|3267903	|above family|above family|above family|above family|above family|above family|above family|above family|above family|above family|above family|above family|above family|above family|family|subfamily|genus|species
168	00067f00-b1e6-55e6-a469-f8609d3bcc2d	http://www.organismnames.com/details.htm?lsid=2785736	128119589				subspecies	128119589			
170	00067f18-b324-52bd-b9d0-8689c8b6a763		2775862		2775862			2775862	Plantae|Tracheophyta|Magnoliopsida|Gentianales|Asclepiadaceae|Cynanchum|Cynanchum tabascense		kingdom|phylum|class|order|family|genus|
169	00067f18-b324-52bd-b9d0-8689c8b6a763	http://www.ubio.org/browser/details.php?namebankID=8504557	101326638	urn:lsid:ubio.org:namebank:8504557	urn:lsid:ubio.org:namebank:8504557			101326638	|Cynanchum tabascense		kingdom|
167	00067f18-b324-52bd-b9d0-8689c8b6a763	http://ipni.org/urn:lsid:ipni.org:names:96619-1:1.6	96619-1	urn:lsid:ipni.org:names:96619-1:1.6	96619-1		species	96619-1	Asclepiadaceae|Cynanchum tabascense		
167	00067f18-b324-52bd-b9d0-8689c8b6a763	http://ipni.org/urn:lsid:ipni.org:names:74228-2:1.5	74228-2	urn:lsid:ipni.org:names:74228-2:1.5	74228-2		species	74228-2	Asclepiadaceae|Cynanchum tabascense		
165	00067f18-b324-52bd-b9d0-8689c8b6a763	http://www.tropicos.org/Name/2608355	145196354				Species	145196354			
12	00067f18-b324-52bd-b9d0-8689c8b6a763	http://eol.org/pages/5331310	40907399		5331310			40907399			
11	00067f18-b324-52bd-b9d0-8689c8b6a763		3574419				species	3574419	Plantae|Magnoliophyta|Magnoliopsida|Gentianales|Apocynaceae|Cynanchum|Cynanchum tabascense	6|49|220|412|6701|3170354|3574419	kingdom|phylum|class|order|family|genus|species
170	00067f23-4ac9-58f9-bad6-2bfd8afc60b8		10090624		10090624			10090624	Animalia|Arthropoda|Insecta|Lepidoptera|Nymphalidae|Cupha|Cupha palla		kingdom|phylum|class|order|family|genus|
169	00067f23-4ac9-58f9-bad6-2bfd8afc60b8	http://www.ubio.org/browser/details.php?namebankID=7660992	100557589	urn:lsid:ubio.org:namebank:7660992	urn:lsid:ubio.org:namebank:7660992			100557589	|Cupha palla		kingdom|
166	00067f23-4ac9-58f9-bad6-2bfd8afc60b8	http://www.nlbif.nl/species_details.php?name=Cupha+palla	131266537				Species	131266537			
12	00067f23-4ac9-58f9-bad6-2bfd8afc60b8	http://eol.org/pages/157845	33969116		157845		species	33969116			
169	00068003-b91a-5a47-b4af-3e424d060afd	http://www.ubio.org/browser/details.php?namebankID=10385755	102940182	urn:lsid:ubio.org:namebank:10385755	urn:lsid:ubio.org:namebank:10385755			102940182	|Lotononis tenuifolia tenuifolia		kingdom|
1	00068003-b91a-5a47-b4af-3e424d060afd		11754469				species	11479616	Plantae|Tracheophyta|Magnoliopsida|Fabales|Fabaceae|Lotononis|Lotononis involucrata	21835323|21835324|21835325|21837019|21837020|21876813|11479616	kingdom|phylum|class|order|family|genus|species
12	0006808b-ae85-5571-a560-775f26193fa2	http://eol.org/pages/3064132	20770690		3064132			20770690			
168	0006815a-3be3-5817-a258-870af0147216	http://www.organismnames.com/details.htm?lsid=2360707	127711195				Species	127711195			
169	00068216-623a-5349-9752-4b0e45d4666c	http://www.ubio.org/browser/details.php?namebankID=9135834	101957618	urn:lsid:ubio.org:namebank:9135834	urn:lsid:ubio.org:namebank:9135834			101957618	|Conostomium squarrosum		kingdom|
169	000682af-9733-5c22-8f49-575421363e48	http://www.ubio.org/browser/details.php?namebankID=3992947	97179197	urn:lsid:ubio.org:namebank:3992947	urn:lsid:ubio.org:namebank:3992947			97179197	|Gymnomyces redolens		kingdom|
12	000682af-9733-5c22-8f49-575421363e48	http://eol.org/pages/11465670	28979881		11465670		species	28979881			
4	000682af-9733-5c22-8f49-575421363e48		129719				species	129719	|Eukaryota|Opisthokonta|Fungi|Dikarya|Basidiomycota|Agaricomycotina|Agaricomycetes||Russulales|Russulaceae|Gymnomyces|Gymnomyces redolens	131567|2759|33154|4751|451864|5204|5302|155619|355688|452342|5401|129530|129719	|superkingdom||kingdom|subkingdom|phylum||class||order|family|genus|species
4	00068356-f5a4-5fe8-9789-2028d7ac119b		1293494				species	1293494	|Eukaryota|Opisthokonta|Fungi||Mortierellomycotina|Mortierellales|Mortierellaceae|Mortierella|Mortierella	131567|2759|33154|4751|112252|1137986|214503|4854|4855|1293494	|superkingdom||kingdom||subphylum|order|family|genus|species
169	00068384-4bc3-55fb-8c66-9b3d137f9f7e	http://www.ubio.org/browser/details.php?namebankID=1603824	94910220	urn:lsid:ubio.org:namebank:1603824	urn:lsid:ubio.org:namebank:1603824			94910220	|Sphaceloma viticola		kingdom|
12	00068384-4bc3-55fb-8c66-9b3d137f9f7e	http://eol.org/pages/18207128	35767344		18207128		sp.	35767344			
7	00068384-4bc3-55fb-8c66-9b3d137f9f7e		10460838				sp.	10460838	|Cellular life|Eukaryota|Opisthokonts|Fungi|Fungi|Ascomycota|Dothideomycetes|Myriangiales|Elsinoaceae|Sphaceloma|Sphaceloma viticola	2822864|2823207|2828118|2843765|10750217|10414187|10414188|10418598|10460433|10460478|10460693|10460838	|above family|above family|above family||regn.|phyl.|cl.|ord.|fam.|gen.|sp.
5	00068384-4bc3-55fb-8c66-9b3d137f9f7e		306127			1	sp.	306127	Fungi|Ascomycota|Dothideomycetes|Myriangiales|Elsinoaceae|Sphaceloma|Sphaceloma viticola	10000001|10000006|10000018|10000090|10000097|9975|306127	regn.|phyl.|cl.|ord.|fam.|gen.|sp.
7	000683f1-aa99-57a5-8ee7-a8094ca520c5		20431403					20431403	|Cellular life|Eukaryota|Opisthokonts|Choanoflagellates and animals|Animalia|Epitheliates|Bilateria|Ecdysozoa|Legged ecdysozoa|Onychophora|Succinopatopsidae	2822864|2823207|2828118|2843765|2843766|2843767|2843768|17974913|2910040|2910041|3120871|20431403	|above family|above family|above family|above family|unranked|above family|above family|above family|above family|above family|
170	0006850a-3570-58b9-9e12-457ff4fa7e67		10383802		10383802			10383802	Animalia|Rotifera|Eurotatoria|Bdelloidea|Habrotrochidae|Scepanotrocha|Scepanotrocha setifera		kingdom|phylum|class|order|family|genus|
169	0006850a-3570-58b9-9e12-457ff4fa7e67	http://www.ubio.org/browser/details.php?namebankID=9905495	102690289	urn:lsid:ubio.org:namebank:9905495	urn:lsid:ubio.org:namebank:9905495			102690289	|Scepanotrocha setifera		kingdom|
166	0006850a-3570-58b9-9e12-457ff4fa7e67	http://www.nlbif.nl/species_details.php?name=Scepanotrocha+setifera	131998371				Species	131998371			
12	0006850a-3570-58b9-9e12-457ff4fa7e67	http://eol.org/pages/1062153	34415108		1062153		species	34415108			
11	0006850a-3570-58b9-9e12-457ff4fa7e67		1001164				species	1001164	Animalia|Rotifera|Eurotatoria|Bdelloidea|Habrotrochidae|Scepanotrocha|Scepanotrocha setifera	1|91|307|1234|8056|1001152|1001164	kingdom|phylum|class|order|family|genus|species
8	0006850a-3570-58b9-9e12-457ff4fa7e67		11398037				species	11398037	Animalia|Rotifera|Bdelloidea|Bdelloida|Habrotrochidae|Scepanotrocha|Scepanotrocha setifera	11|196|1120|11185|113636|1030772|11398037	kingdom|phylum|class|order|family|genus|species
170	0006854a-708f-5f89-bcb2-fee145b6b856		41964		41964			41964	Animalia|Arthropoda|Insecta|Diptera|Tachinidae|Arctophyto|Arctophyto isolatus		kingdom|phylum|class|order|family|genus|
11	000685ac-4fad-5d36-a840-2d2b0ee52be6		3521513				species	3521513	Fungi|Ascomycota|Dothideomycetes|Meliolales|Meliolaceae|Meliola|Meliola mollinoi	5|95|183|1263|8298|2554020|3521513	kingdom|phylum|class|order|family|genus|species
169	0006890d-7c8e-5c04-8c16-32f7404184d9	http://www.ubio.org/browser/details.php?namebankID=8662783	101484760	urn:lsid:ubio.org:namebank:8662783	urn:lsid:ubio.org:namebank:8662783			101484760	|Lithops aucampiae euniceae		kingdom|
165	0006890d-7c8e-5c04-8c16-32f7404184d9	http://www.tropicos.org/Name/702430	145247770				variety	145247770			
12	0006890d-7c8e-5c04-8c16-32f7404184d9	http://eol.org/pages/5169105	40890991		5169105			40890991			
169	00068975-7840-5911-a93f-b05529a1525d	http://www.ubio.org/browser/details.php?namebankID=7232521	100131039	urn:lsid:ubio.org:namebank:7232521	urn:lsid:ubio.org:namebank:7232521			100131039	|Monohammus scutellatus		kingdom|
8	00068975-7840-5911-a93f-b05529a1525d		11002802				species	11002802	Cerambycidae|Monohammus|Monohammus scutellatus		family|genus|species
170	000689cd-5bbf-5523-8d06-19b4c8f81d76		10173034		10173034			10173034	Animalia|Arthropoda|Insecta|Lepidoptera|Geometridae|Sicyodes|Sicyodes gynoloxa		kingdom|phylum|class|order|family|genus|
169	000689cd-5bbf-5523-8d06-19b4c8f81d76	http://www.ubio.org/browser/details.php?namebankID=5583949	98515357	urn:lsid:ubio.org:namebank:5583949	urn:lsid:ubio.org:namebank:5583949			98515357	|Sicyodes gynoloxa		kingdom|
168	000689cd-5bbf-5523-8d06-19b4c8f81d76	http://www.organismnames.com/details.htm?lsid=1607699	127047104				Species	127047104			
166	000689cd-5bbf-5523-8d06-19b4c8f81d76	http://www.nlbif.nl/species_details.php?name=Sicyodes+gynoloxa	132021547				Species	132021547			
12	000689cd-5bbf-5523-8d06-19b4c8f81d76	http://eol.org/pages/445637	34138600		445637		species	34138600			
168	000689da-6113-50fe-b2a0-9dd9f212776d	http://www.organismnames.com/details.htm?lsid=1073215	126575886				UNKNOWN	126575886			
169	00068b07-617a-585e-93df-ff12276755f8	http://www.ubio.org/browser/details.php?namebankID=4172515	97330960	urn:lsid:ubio.org:namebank:4172515	urn:lsid:ubio.org:namebank:4172515			97330960			
169	00068b67-055c-5384-8436-4ecb16a2cc94	http://www.ubio.org/browser/details.php?namebankID=3431914	96640418	urn:lsid:ubio.org:namebank:3431914	urn:lsid:ubio.org:namebank:3431914			96640418	|Gymnostachyum palawanensis		kingdom|
159	00068b67-055c-5384-8436-4ecb16a2cc94		106377731				Species	106377731			
11	00068baa-72de-51ae-aec1-256b72016383		2134291				genus	2134291	Animalia|Arthropoda|Arachnida|Araneae|Linyphiidae|Troxochrus	1|54|367|1496|3415|2134291	kingdom|phylum|class|order|family|genus
8	00068baa-72de-51ae-aec1-256b72016383		1391930				genus	1391930	Animalia|Arthropoda|Arachnida|Araneae|Linyphiidae|Troxochrus	11|235|1136|12065|101005|1391930	kingdom|phylum|class|order|family|genus
3	00068baa-72de-51ae-aec1-256b72016383		849595				Genus	849595	Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Chelicerata|Arachnida|Araneae|Linyphiidae|Troxochrus	202423|914154|914155|914158|82696|82697|82708|82732|82743|849595	Kingdom|Subkingdom|Infrakingdom|Superphylum|Phylum|Subphylum|Class|Order|Family|Genus
170	00068c09-1041-5722-b301-47856038bf5c		10047207		10047207			10047207	Animalia|Arthropoda|Insecta|Hemiptera|Margarodidae|Neomargarodes|Neomargarodes cucurbitae		kingdom|phylum|class|order|family|genus|
169	00068c09-1041-5722-b301-47856038bf5c	http://www.ubio.org/browser/details.php?namebankID=2143232	95387766	urn:lsid:ubio.org:namebank:2143232	urn:lsid:ubio.org:namebank:2143232			95387766	|Neomargarodes cucurbitae		kingdom|
166	00068c09-1041-5722-b301-47856038bf5c	http://www.nlbif.nl/species_details.php?name=Neomargarodes+cucurbitae	131712914				Species	131712914			
12	00068c09-1041-5722-b301-47856038bf5c	http://eol.org/pages/837314	33745639		837314		species	33745639			
11	00068c09-1041-5722-b301-47856038bf5c		2080105				species	2080105	Animalia|Arthropoda|Insecta|Hemiptera|Coccoidea|Margarodidae|Neomargarodes|Neomargarodes cucurbitae	1|54|216|809|1632|8651|2080098|2080105	kingdom|phylum|class|order|superfamily|family|genus|species
8	00068c09-1041-5722-b301-47856038bf5c		11353980				species	11353980	Animalia|Arthropoda|Insecta|Hemiptera|Margarodidae|Neomargarodes|Neomargarodes cucurbitae	11|235|1096|11584|100664|1017774|11353980	kingdom|phylum|class|order|family|genus|species
1	00068c09-1041-5722-b301-47856038bf5c		327296				species	327296	Animalia|Arthropoda|Insecta|Hemiptera|Coccoidea|Margarodidae|Neomargarodes|Neomargarodes cucurbitae	21835313|21835328|21835526|21835657|21837401|21837422|21939950|327296	kingdom|phylum|class|order|superfamily|family|genus|species
169	00068d1e-5261-581b-b374-326b22421ee1	http://www.ubio.org/browser/details.php?namebankID=1011927	94384065	urn:lsid:ubio.org:namebank:1011927	urn:lsid:ubio.org:namebank:1011927			94384065	|Tychius fuscolineatus		kingdom|
169	00068d59-b240-5a8c-bf8f-a3b7e405d26e	http://www.ubio.org/browser/details.php?namebankID=3324674	96533214	urn:lsid:ubio.org:namebank:3324674	urn:lsid:ubio.org:namebank:3324674			96533214	|Hyphessobrycon panamensis daguae		kingdom|
169	00068e6c-090b-5f4e-8f48-5bb4ec1016ea	http://www.ubio.org/browser/details.php?namebankID=9387476	102209130	urn:lsid:ubio.org:namebank:9387476	urn:lsid:ubio.org:namebank:9387476			102209130	|Phyllanthus casticum parvifolius		kingdom|
169	00069004-fe9c-50d1-8450-125b856313ca	http://www.ubio.org/browser/details.php?namebankID=686646	94292359	urn:lsid:ubio.org:namebank:686646	urn:lsid:ubio.org:namebank:686646			94292359	|Hypoxylon aeruginosum		kingdom|
12	00069004-fe9c-50d1-8450-125b856313ca	http://eol.org/pages/6480310	35875346		6480310		sp.	35875346			
170	0006905c-94c7-563e-87dd-3ab5368a2131		10061481		10061481			10061481	Animalia|Arthropoda|Insecta|Lepidoptera|Gelechiidae|Stomopteryx|Stomopteryx orthogonella		kingdom|phylum|class|order|family|genus|
169	0006905c-94c7-563e-87dd-3ab5368a2131	http://www.ubio.org/browser/details.php?namebankID=7590173	100486793	urn:lsid:ubio.org:namebank:7590173	urn:lsid:ubio.org:namebank:7590173			100486793	|Stomopteryx orthogonella		kingdom|
166	0006905c-94c7-563e-87dd-3ab5368a2131	http://www.nlbif.nl/species_details.php?name=Stomopteryx+orthogonella	132063296				Species	132063296			
12	0006905c-94c7-563e-87dd-3ab5368a2131	http://eol.org/pages/934525	34093907		934525		species	34093907			
169	0006926a-033a-5191-98fd-ecd57d97092d	http://www.ubio.org/browser/details.php?namebankID=10467055	103021482	urn:lsid:ubio.org:namebank:10467055	urn:lsid:ubio.org:namebank:10467055			103021482	|Orancistrocerus drewseni nigricapitus		kingdom|
165	0006936c-889a-593c-8b96-767983e00181	http://www.tropicos.org/Name/50214576	145867874				variety	145867874			
169	00069406-8608-5e34-9f25-85ec5ca1e6ae	http://www.ubio.org/browser/details.php?namebankID=7886135	100782698	urn:lsid:ubio.org:namebank:7886135	urn:lsid:ubio.org:namebank:7886135			100782698	|Anomis cataggelus		kingdom|
168	00069406-8608-5e34-9f25-85ec5ca1e6ae	http://www.organismnames.com/details.htm?lsid=3488727	128820767				Species	128820767			
4	000694d3-e391-52af-b672-e2eab432b82a		1321606					1321606	|Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus selenatarsenatis|Bacillus selenatarsenatis	131567|2|1239|91061|1385|186817|1386|388741|1321606	|superkingdom|phylum|class|order|family|genus|species|
169	00069663-75ea-5d55-bd62-f3426be0ef22	http://www.ubio.org/browser/details.php?namebankID=1610557	94916566	urn:lsid:ubio.org:namebank:1610557	urn:lsid:ubio.org:namebank:1610557			94916566	|Ramalina farinacea bolcana		kingdom|
169	000696a1-de8b-505e-bcd2-d8d5a40443e6	http://www.ubio.org/browser/details.php?namebankID=514234	94122002	urn:lsid:ubio.org:namebank:514234	urn:lsid:ubio.org:namebank:514234			94122002			
168	000696a1-de8b-505e-bcd2-d8d5a40443e6	http://www.organismnames.com/details.htm?lsid=137626	125695769				UNKNOWN	125695769			
12	000696a1-de8b-505e-bcd2-d8d5a40443e6	http://eol.org/pages/2580362	36511285		2580362		suborder	36511285			
3	000696a1-de8b-505e-bcd2-d8d5a40443e6		82749				Order	82732	Animalia|Bilateria|Protostomia|Ecdysozoa|Arthropoda|Chelicerata|Arachnida|Araneae	202423|914154|914155|914158|82696|82697|82708|82732	Kingdom|Subkingdom|Infrakingdom|Superphylum|Phylum|Subphylum|Class|Order
2	000696a1-de8b-505e-bcd2-d8d5a40443e6	http://species.wikimedia.org/wiki/Neocribellatae	220584					220584	Cephalornis|Coelenterata|Bilateria|Nephrozoa|Protostomia|Ecdysozoa|Circumscriptional names of the taxon under|Notchia|Chasmataspidida|Thelyphonida|Araneae|Araneomorphae|Neocribellatae	80|4404|192967|249913|99137|148590|249529|425|94529|74601|74590|78118|220584	||||||||||||
169	000696bc-d0be-5f67-b83f-69882152b44c	http://www.ubio.org/browser/details.php?namebankID=124769	93817946	urn:lsid:ubio.org:namebank:124769	urn:lsid:ubio.org:namebank:124769			93817946	|Corydoras punctatus		kingdom|
166	000696bc-d0be-5f67-b83f-69882152b44c	http://www.nlbif.nl/species_details.php?name=Corydoras+punctatus	131239948				Species	131239948			
164	000696bc-d0be-5f67-b83f-69882152b44c	http://www.biolib.cz/en/taxon/id15763/	141652180				Species	141652180			
155	000696bc-d0be-5f67-b83f-69882152b44c	http://www.fishbase.org/summary/speciessummary.php?id=12193	141385027				Species	141385027			
12	000696bc-d0be-5f67-b83f-69882152b44c	http://eol.org/pages/205871	40327683		205871		species	40327683			
12	000696bc-d0be-5f67-b83f-69882152b44c	http://eol.org/pages/205871	36723400		205871		species	36723400			
12	000696bc-d0be-5f67-b83f-69882152b44c	http://eol.org/pages/205871	34339250		205871		species	34339250			
12	000696bc-d0be-5f67-b83f-69882152b44c	http://eol.org/pages/205871	30335422		205871			30335422			
11	000696bc-d0be-5f67-b83f-69882152b44c		2342650				species	2342650	Animalia|Chordata|Actinopterygii|Siluriformes|Callichthyidae|Corydoras|Corydoras punctatus	1|44|204|708|8975|2342597|2342650	kingdom|phylum|class|order|family|genus|species
8	000696bc-d0be-5f67-b83f-69882152b44c		10454787				species	10454787	Animalia|Chordata|Actinopterygii|Siluriformes|Callichthyidae|Corydoras|Corydoras punctatus	11|148|1530|11492|113343|1308320|10454787	kingdom|phylum|class|order|family|genus|species
