1804	0000d3dc-e5d4-52de-8480-c82c5734b9ef
1982	0000d6f0-083c-5a4b-9550-f27b7269a93f
1932	0000d7c6-ae59-55c7-8344-ba07c8f47701
2012	0000d924-4213-5bec-bc30-c7e1d5c65039
1940	0000da3b-97f7-5539-a74c-b466ab2240aa
1982	0000dbfa-c887-519e-9850-ac1e1f34d216
1959	0000dc67-e116-53a3-aaf3-6a9b89488a10
1878	0000dd05-754c-5a20-98a7-8af26f518842
1830	0000def9-2991-519e-a2a6-3d52388623e2
1926	0000dfd8-011d-5837-9d9d-89a9fbdda93b
1899	0000e10c-6096-5df4-ad3b-f8303dd8ad63
1873	0000e389-52f4-5dc6-99d2-b143dd457426
1956	0000e612-e93d-5f09-b461-bb418810d265
1906	0000e647-2d89-50cc-8bfb-ae6712276eae
1875	0000e685-9bd9-51d4-8a2f-6f2576aa0f49
1964	0000e852-e2c0-5a04-b771-0737a4acef9f
1865	0000e883-7825-5f0e-b20d-fd16ad276a5a
1911	0000e8ed-1172-5b5f-b376-cbff77c10797
1923	0000e91e-33b6-58d8-9d06-adf1dc8f22b1
1932	0000e941-82d7-5525-8940-0012cd7fd918
1971	0000e978-6f98-5872-8648-9030126340bd
1999	0000eaa1-a1df-5708-827b-b89e12c19702
1973	0000eca4-5ad7-5118-ae04-dfae6de548dd
1883	0000ed14-5f15-5388-bd7d-8badfd8abd86
1892	0000edbc-89c7-51f3-9993-6e99e5f28fb0
1934	0000ee46-2c13-5c07-9117-65f34eb10282
2005	0000f0c7-9ee0-5f0a-a2c9-0b19f8a30e43
1955	0000f7ce-732a-5c43-82ef-04a26910e367
1998	0000fab3-7c6d-5ce5-99a4-9a7492f13de3
1909	0000fba2-8661-507e-ac35-bf36c2cc685b
1931	0000fcfb-9ec0-52fb-9626-1d22f2f06f17
1902	0000fe3c-4a5e-52e0-8752-96fe28d87c26
1942	0000ff52-3fad-509b-a6b1-dac4c41af0f1
1916	0000ff53-81bc-5335-a959-2be2b86c81a6
1965	0000ff8e-3da9-5d58-a770-b457ea9c2ca1
2014	00010006-47b1-57eb-8948-03e9f535e970
1914	00010163-b9c2-5213-b8eb-f229f50c51b0
1959	0001020a-fdb3-58ad-9b6d-612d7e55327b
1906	00010501-5de4-5fd4-b4a4-d25e38c84b39
1870	00010772-38f8-5cf0-9446-7d9874ba3e1c
1908	000109ce-250f-56f7-b768-6026bea10723
1913	00010e62-637e-5702-9e8b-65f827415b8c
1893	00010ed1-c8a1-5e1e-93b0-2c47d340b101
1895	00010f2e-7c97-5908-85d5-2ee71b9fa122
1980	0001149c-7fe9-5db2-9dc5-2ee59f883738
1871	000114af-c7aa-5e4b-b2f4-2886db8bbcae
1978	0001172d-6a30-5bed-8c33-c45ea2888c51
2009	00011902-d4f6-5976-9f9c-749056e6080f
1949	00011ad8-0610-5769-a1fb-9f250a411f04
1933	00011e9e-a200-5f02-93a0-9d7fabe384b6
1921	00011ef4-709e-5240-81df-aaa2749edf97
1908	00011f73-25a4-546d-bf8b-3bc7f34899ad
1924	000120f5-19ce-5240-8709-ac8d0ebc63b8
1905	000122bb-ffa0-5af9-9c88-2de3958fbb0f
1911	000123ba-3c89-5f02-a700-d9277971a9e4
1929	000126e3-df71-5fe5-bee7-736c317fe900
1954	00012809-2171-5426-a002-8567a0148002
1873	00012a2b-cb59-5946-9fff-407fd961fc94
1776	00012b34-a8a2-5a5c-a615-becc720776c0
1988	00012dfc-5545-5256-94ee-f14161f4cd76
1897	000130bb-b09b-577e-898e-d8627e9e0cb5
1837	0001380f-9e01-53b8-a53c-ae02bfe4c9e6
1992	0001386b-544f-582c-a365-e143455b7084
1899	00013ab9-2b6a-5f0d-8a23-bb8b9522f235
1937	00013ae1-f30e-5eec-92bb-10ef1747ff71
1806	00013d1f-7746-550f-9c68-f55b0fc7020a
1889	00013f57-c5f7-5695-845b-e9dfc4485957
1837	000141dc-dac4-57f8-9d41-aa9d2932a4dc
1892	00014217-0353-5e8c-9691-435c2d48bdc4
2006	000142fd-60fd-5369-b076-3ddd76d3e58f
1853	000144d5-0558-561e-be1a-011f1241ce42
1904	000145ad-859b-56f5-8248-5c7bf7aacda9
1978	00014847-e197-5c05-9990-49570cd4212e
1934	00014a76-ba96-52bb-9248-5745b2572007
1914	00014b28-0714-59ee-88ea-f3ba4e9e42a2
2004	00014bb1-ece9-5bfa-a615-9f539b21f012
1943	00014bcc-34b3-5baf-b70b-c36e062c4f67
1841	00014c5f-a7ae-5fc1-8186-67155c0f3ca1
1883	00014ed8-0733-5bd2-9c7c-0f4a7d24b879
1957	00014f20-6be5-54ee-bd91-8ec36743acfd
1893	000150b0-e6b0-5d8f-bbf6-4bb0d54f1fe6
1997	0001510f-cc91-5f40-9c27-5b802816e82b
1924	000153f7-2a0a-5473-8568-34ae74e480f5
1860	00015498-c3a1-597b-bb71-ebda1899912b
1834	000154ed-bbc5-581a-b2ab-0dcf8401dcfb
1907	000156cd-8447-57fc-a4e6-7bd1c1d80fef
1984	000157e6-6dc2-5b23-ab4e-030c1fb6eb0b
1903	00015877-d065-5337-8531-5026772dd2af
1970	0001598a-0746-54b6-a18d-37a0b3f1678f
1906	00015d11-432c-577b-a8e3-a95f953905bf
1946	000161d8-a366-5a0f-b76d-0c6c2aa46067
1910	000164c7-d665-5734-a52e-6a81ff6c76cb
1952	0001665b-f356-5848-a103-11d56cf25185
1958	00016838-b33d-51ee-af60-93737cc66d9c
1933	000168a9-3b0a-5601-ac36-7e1255cbde6c
1854	00016a47-29cd-5968-afbb-ce3428fa705e
1854	00016aad-738a-5218-88eb-09b5ed5b465e
1968	0001704c-6f94-5deb-bbf3-c824d5c0d6aa
1956	00017180-b86f-579e-8558-73e456f7f3a4
1866	00017383-9647-5a50-9df7-6021f7f0d46b
1928	000173d0-7b4f-52d2-b2e7-57f113269425
1881	000176dd-32a5-5ea6-ab1b-e5fa2ad2ca54
1970	000177f8-38dd-5219-9692-3b9e4336763b
1911	000178f0-a9ad-54f1-aabc-3d07c8ba4652
1884	00017acc-73ad-50b3-8de1-b9424d6fc26e
1897	00017b8b-8bed-5b6e-80e6-a0c455da6ec8
1994	00018017-00cd-5877-ad91-289e3038063d
1968	00018040-8e5b-5cf0-9600-7713dd6fa505
1908	00018343-7290-54ff-ab78-1d9c8878c70f
1932	00018428-72a7-5529-a286-ad691a4ac176
1845	000185a4-a55c-5007-92d4-36dbef8a71fc
1995	0001882c-6786-5f1d-a009-4b9aefbb14e1
1997	00018c38-0248-5c00-bf79-8550a49fa726
1941	00018e84-0926-51b1-8904-f35368935e1f
1978	00018f34-010d-5c8e-937f-2e24002f9e08
1891	00018f39-c6be-5366-afe4-f922b8e26e5c
1872	000190b3-8402-5821-befd-1073264cca79
1900	00019158-fb89-503b-b6cb-233b34e3b35b
1881	000193c6-4f19-5d7e-859a-b3c64ff5c1e6
1993	00019491-09e9-563e-b3d1-e2f724089890
1926	0001958c-8bd4-5810-9780-794ab0ac0979
1963	000195ee-2dec-5793-9cca-7f32ccc0ed5c
1919	00019694-acdd-53b4-b3f5-ef7e956d3b10
1832	00019a19-2a9b-5bd0-be6e-0c581cb053ea
1965	00019b3a-86df-52bd-8386-2d29a8795195
1863	00019bf2-4f6d-55e0-8c44-20c3ffa6a6c5
1932	00019df8-826f-5949-9535-b955f355e3fb
1917	0001a2dc-1bab-505e-95d0-383f7c0c7fce
2001	0001a2f5-31a0-5d77-bd8d-0b86dc82e6c2
1915	0001a31f-86d9-5ac2-9375-2a0a114d4732
1927	0001aafb-9ddd-56ac-ba40-a19d99737dcf
1950	0001ae1b-db75-506b-a3f0-3f52ee4b3da9
1977	0001b139-19e5-5edf-a5d9-e5f62ac94ec6
1967	0001b3c9-5ad7-58bd-8d24-cb70309569ec
1909	0001b3f3-6573-5e27-98a0-d02bb483d742
1873	0001b5c1-d110-5aa3-8bfa-5985da15d530
1822	0001b5eb-7e49-5487-969f-2faaa248e81d
1804	0001b619-470d-5633-988e-2a5df775908f
1886	0001b9d3-2d84-57be-9b49-2a10709852f4
2004	0001be63-104e-5de5-a897-183ecb132e88
1902	0001bfdc-3ca2-5cdc-adeb-0b26fb7b08a1
1834	0001c27c-c965-5cbd-a941-7dd767b4faa1
1985	0001c32d-13e2-559e-89c5-5fc1077ec38a
1894	0001ca3c-563a-58ed-b59b-6889aaf4b3f3
1968	0001cbc7-ddfa-5d41-a579-0480f1b53fbf
1939	0001cc84-a17a-55f6-8fc6-6ad49bde03ca
1939	0001ce29-6c4c-5215-bfc7-6f1e890ac6ab
1935	0001cf4d-30e8-5398-9319-63912e1c8705
1857	0001d085-7adc-5ece-ab13-8c669c280d67
1893	0001d0f6-7e68-5713-86d9-87a5a7b36ab2
1851	0001d1e5-70b9-5c0e-b3fc-7f932b282764
1913	0001d3c7-a13a-5639-922e-3b53be643299
1923	0001d45d-8c4d-52fc-b643-e2fa6997c470
1971	0001d6c4-603d-5839-acc9-2d7aa7ac9ba6
1922	0001d776-2766-53f3-902d-5ebaaa212e77
1944	0001d82a-0ee8-54b1-a7a9-f43befac64e1
1875	0001d898-bd34-5a20-9b14-d5dcc74e5d6a
1874	0001da80-30f8-5af9-8771-ef4024afca70
1785	0001db18-d3d9-52b8-84f7-325380209232
1882	0001ded6-49cd-58b0-85d6-bb545fe324b9
1935	0001e026-9d84-58ec-8e38-e24ef13a3aa9
1933b	0001e06c-5844-5dce-9b44-f4e02f7b7ba1
1962	0001e329-8ac4-5fb0-97f0-af2d4f0ce516
1987	0001e5d7-4b93-5189-bbf2-3401cf6c9d8d
1876	0001e681-8ed9-55c5-a010-9455b136aacc
1978	0001e870-3931-5c13-a801-a5a2e05ad551
1864	0001e877-1a8d-5073-b9c7-a790c916ab88
1829	0001e90c-8753-50d2-bb1d-61083e3137ab
1990	0001ea27-9846-50b5-a817-9ae0bb6b1916
1984	0001eb69-0f64-5d25-9335-0d4fa5dd54a5
1976	0001ebdc-4929-520c-bc5c-e586112ac118
1882	0001edd8-cc03-57ed-af51-baa2f0b811a0
1963	0001f162-0b2b-53ec-8e61-e29d611f0509
1905	0001f1bb-8df4-5b18-a6af-24210ef76c6a
1934	0001f215-ddce-5f33-8dcd-837fc42ddd30
1996	0001f268-5bce-547f-aabe-7dd7c4fe0b63
1987	0001f26a-6de3-5a82-81c6-1bf39de86b69
1984	0001f7d4-aa42-5326-b2eb-e77156e8e8b6
1869	0001fa28-fcd6-5877-98ae-4ae98d95ab33
1984	0001fa56-f447-5cb7-8529-c09d4d20cae4
1963	0001fabc-6847-5b41-92ad-51f7511d2375
1912	0001fb62-64bd-5a00-9a14-55d691cd5402
1968	0001fcb0-fd6b-5ed5-9ea9-a2429adbf4d6
1835	00020071-d94e-5a38-8baf-ef1e6cbe4e08
1817	00020193-4488-5cf0-8120-8754060956f4
1855	00020319-de7d-536e-8685-28fbf4ea2d70
1870	000203fa-10d1-5cfc-b84e-db15578e5ec8
2008	000206fe-00ed-56d1-ba77-121f02797888
1915	000207b5-8de2-5245-a5be-a5340a435cbc
1864	00020a80-f58a-5f53-8881-97d21d69e99e
1917	00020bc0-92c6-5f46-8528-1cbcd82a9443
1910	00020c0e-dee9-5161-bac2-563f56bae73c
2005	00020cda-1b40-58d6-af52-72cd5220721f
2004	000210b3-dfb8-58bf-8f14-4a6476a4761c
1932	0002111b-011e-539a-b298-f25d7285a453
1926	000212f3-193e-591d-a76b-9001cf61693d
1891	0002134a-b17e-57f1-b5d6-ecf9443e4096
1961	00021549-0399-5806-9126-86a80c2d458e
1988	000215b5-1354-5020-9f0f-931f15d12ea4
2000	000218c2-a733-5271-8fbc-4f57c8f3dac0
1883	00021a48-5ac4-5451-b099-1909688049b9
1915	00021b8d-3baa-57f3-b162-b8641fa1e5be
1853	00021cce-67d4-5cc1-9aee-7afb55ea1906
1920	00021d12-9de0-58bf-95f5-10a03c821d44
1897	00021e65-65a4-5a8e-8500-4f3bd1fb3f0c
1994	00021e9e-b3df-581b-a24b-02f843cc3590
1856	000222b8-4f27-5c8e-b7d6-c7ac8ab56819
1960	000224ff-bb22-5590-90f8-7b032362f1bc
2015	00022993-2deb-5379-901e-5f4bbbf709f7
1885	00022b13-cffa-5e0e-84e5-da0aa418ba7b
1986	00022b72-298a-5e9e-8839-18d6a4acd7a8
1763	00022c24-5f75-502f-bfd5-3c3a727610ef
1970	00022c72-5111-57ab-8d37-e92c6ca65aa0
1872	0002322e-c810-5840-b438-81e76faa2049
1933	0002333d-ebdd-5db8-809f-6f8e061f39f2
1885	00023386-a3df-5092-8c41-ab35fc06391c
1808	000236b9-2dd5-52f7-85cc-01231e944b3f
1959	0002373e-6cc4-5846-8835-d266cf768d75
1808	0002376d-220e-5000-aaa3-d12f69d6dd1d
1983	00023890-6b9b-54bc-85a0-33f5b2f68aab
1993	00023928-0813-5011-8684-ff9bbe3b71ea
1842	00023a5f-6070-52d8-b121-9816d355fa15
1855	00023d3e-14f1-522f-8dbe-da37a105225d
1897	00023fa1-5f7b-527b-b1a3-99b336a6ebcc
1919	00023ff1-ea5d-5a26-bb0b-6a83888aa42c
1912	00024315-901a-5c39-839f-f8d9decdb14b
1951	000245a2-dc76-533a-9eca-88ded0fc7506
1851	000245fe-d743-5d24-af72-1b229491c633
1980	00024897-1713-5323-b8a4-d1264d403186
1998	00024d44-bc87-5cf8-a21c-7c9b09fb5d28
1801	00024fbf-1f00-50ea-bfcd-d1ef63bd8f6a
1959	000255fb-fe3a-5ffd-b561-52bf00378688
1990	000255fb-fe3a-5ffd-b561-52bf00378688
1984	00025602-7db2-5ed5-b794-57ec10911f59
1940	00025978-a888-5367-9ba8-7db3c50c7c7e
1890	000259a5-e60e-51ae-b995-972fc9795161
1864	00025cbe-411c-50f8-8101-6ca72607ba53
1819	00025e1b-2abe-585c-b752-5903ae032929
1999	000262cf-5e77-5c10-a2ae-cd52aed9fcf0
1957	000262cf-662d-52e8-a1f4-d0d830291401
1987	00026382-64c5-5dc4-bab4-fe45867ddf2b
1961	00026538-c549-53c7-b0bd-575614936391
1844	000266a7-0fd9-5693-b852-a87b9fd8e58b
1929	000266d4-487e-525a-a516-5a4d12ebccfe
1921	00026748-e801-5968-8d05-54bbe318cce4
1854	0002690f-1a70-5fef-b498-f07dbe9eaf52
1831	00026a25-e3f7-5fec-9be2-11a049e4bb09
1794	00026c06-95bc-5375-95d1-6f786b794578
1849	00026c35-c32e-58db-9c61-9ace46f42743
1958	00026d1c-0cdc-5bb2-b62d-e33fd3fb31df
1936	00026fd2-19cf-59fb-93e7-62ce165b5d73
1972	0002716c-cd7b-5172-b202-6aa2bd897fff
1837	0002758d-63b7-5245-9154-8383f3729735
1842	000275d9-2580-5b52-bf43-e9b1daa3f519
1955	0002779f-7076-5fe9-aa10-d3445de26e17
1960	00027d81-a758-5c15-889b-9352feecab8c
1899	00027dbc-e7cf-53a1-891d-18da0affd9d3
1976	00027f9b-7b9a-55f7-9654-60d866c7f67e
1985	00027ffa-afa4-584d-9ce6-76a9dfee4050
1975	00028172-8015-50c9-8003-4fa2329967ce
1961	000281b2-780f-5c79-966e-41712b5df706
1994	0002823b-d349-54c3-b020-80d98949f507
1857	00028252-769c-5796-8c84-45028b95abb5
1994	00028460-1ea5-5df5-970c-0cc13bf9ec90
1933	0002888d-8a07-5fa0-b07c-1ed04eb56553
1996	00028982-aaaf-5229-b8f6-343512519d9d
1926	00028a2d-537f-5b8b-bc31-b7960e7bbc07
1968	00028ac6-cbfa-5a52-ba2a-18579059e02a
1914A	00028d20-599c-5e92-97d4-d11614fce48a
1960	00028e3f-ff69-5a56-8023-f942b9c1ef22
1946	00028f7c-ece5-5a9c-a2bf-b9b9f928bc78
1954	0002918f-94e7-5299-bcb1-1942d89f8e39
1967	00029469-4328-5d40-bb4e-7fe21de272b0
1971	00029469-4328-5d40-bb4e-7fe21de272b0
1850	00029493-4794-5a23-a50c-79cf017e5c77
1986	000294cc-9867-58d3-a99a-a3138c120efc
1988	000295dc-b7f5-5ffc-a1df-467f6a8c5233
1906	000295f4-6d91-525b-83a7-29796eeff50e
1969	00029a87-4d40-506a-a420-21492e84b1ac
1991	00029dbc-2bfe-5ac1-b436-c3db3cc558eb
1912	0002a2be-8bbf-508e-a021-4d5218a1d8cb
1908	0002a2e9-dc57-524c-ac5b-69ef146a0a60
1844	0002a3d4-be83-5a9f-8a66-1cc965bc361f
2004	0002a4b7-0132-5fc1-846e-9f0b5578d517
1884	0002a520-064c-5892-9c4a-d939dd77f8a4
1941	0002a669-49d6-5103-908e-d7410218b6e7
1968	0002a709-5748-542f-a55b-c512629c5154
2000	0002a7b5-f21d-5e57-a555-e39731a2cecd
1971	0002a848-592b-5504-80cf-d6971f6cbff2
1862	0002a8ab-a81b-5737-bc46-550238bca225
1998	0002a9ed-6eeb-532a-93ae-3fce3f6945a6
1905	0002ac19-7ae7-553d-bc33-512b714170cf
1911	0002ad1b-5535-57b6-8893-e74a2b1bf5b4
1920	0002af65-54c8-5e61-9d5e-9fee8e5ddc54
1894	0002afcc-9235-5e31-ab0a-815c55f64407
1843	0002b737-cda3-575e-9287-5f215f8de907
1943	0002b7f8-361a-5b98-b6f1-929b92953dc7
1992	0002b838-1a25-5fc1-8559-04c195d43eb9
1915	0002b920-8fda-59a8-a3e3-2373070fb613
1906	0002b99e-e805-5b85-9b9b-50220005fe50
1889	0002baca-7ad7-5795-8488-29ce270563bb
1876	0002bbc4-724b-553f-8976-b4aa16ad94a8
1960	0002bc3c-3fcd-5cf5-b9be-5d2a93a03933
1978	0002bc65-56ef-55d2-89e2-dc2ee034ee86
1994	0002bf36-fcf3-5b2f-a7bc-1935ef54a8af
1940	0002c23d-3022-52d6-b52f-282f149d4534
1984	0002c286-074d-5af9-ae40-7b9fad9741c0
1977	0002c33b-1564-5078-aae9-98a6771e0ed3
1977	0002c51b-70d4-521a-a4d1-41df9a63c4cc
1965	0002c67f-a467-5038-8a37-1a39408eb008
1833	0002c92f-575d-5e31-a53d-d3a10f64f230
2002	0002cd46-4bad-5d3b-8af9-9b98d1df0074
1864	0002ce9a-4ba2-5a4d-b0f8-6735cd735075
1998	0002cf74-aae3-5c18-8598-5a3945474ea8
1791	0002cf74-dc02-5337-b861-5818397ffab8
1884	0002cfa8-8d70-5bd1-87bc-8e93d39e1dc4
1994	0002d012-8aa9-5565-96d6-6788adc1e474
1834	0002d174-85cb-5498-88fc-384fe3c4636a
1959	0002d290-150f-5133-acf7-e60c3da75a7c
1986	0002d3a6-88d6-5438-a2e9-d690ad971ad0
1951	0002d3ef-eabd-5a3e-aca6-1254e0b66855
1903	0002da87-89a6-51bf-b167-565d61758bc1
1949	0002dc2d-6576-5c81-9bca-cfb520c790c2
1878	0002ddba-bbe9-5de5-a1af-4f6c01ac03fa
1824	0002df16-32e4-50ad-87a5-77ad0a7c31fb
1959	0002df34-6edc-51f8-859c-6f1b5400765b
1981	0002df51-efd9-52c4-838c-1fc75fbe4047
1921	0002dfd9-574a-503b-a4f8-0d5a26a8a2d9
1947	0002e250-7a99-59d6-ad14-13752e61c072
1987	0002e335-8d57-5425-9118-3ad3784894dd
1803	0002e41c-2e14-58cf-8f65-f55bfa13cddf
1913	0002e68b-eeef-523f-afc6-42e664238e83
1854	0002e760-8809-57c9-994c-bacaafd30112
1964	0002e76d-3cb6-5f58-94a8-0f1a61a37ca5
1921	0002e91a-f47b-5998-bc6f-c2ee0a4171ba
1924	0002e9ad-65b6-57d4-9f01-24ffcbd74557
1898	0002ea8d-a6f6-59b2-9838-6bd706dbb8f4
1993	0002eac1-e0d3-5c55-b05d-b41e02d77148
1862	0002f136-e800-579b-b17a-fbea5de4b049
1893	0002f249-311b-5f03-9032-6b976aba3707
1975	0002f49b-22e0-5fb0-b530-34d75eb9cee4
1898	0002f558-330b-5c24-8a66-f79d8fde53b4
1880	0002f5a1-e926-5098-8d35-b36ffbcd0e5b
1977	0002f611-4b09-544d-80bf-3131d6fe0c75
