890b04cc-8500-5cd5-8619-1bbf1c0daea0	Chryseobacterium sp. A24MT7	16bda129-7643-5259-af73-0fa214c05311	Chryseobacterium
4c4828e3-0e8d-55a4-9b74-b57ba2eb467c	Colletotrichum yuccae Pollacci 1896	5eebc497-9b23-507d-8c69-a542b7851cb5	Colletotrichum yuccae
e8004bd4-714d-5c31-a9f9-b99056550560	Pelomys (Desmomys) Harringtoni Thomas 1902	a06cfb48-13b5-5428-8585-7111957dd1ce	Desmomys
2ee7b953-593c-55f0-b642-cea538a22308	Persicitheca? prolata	9555d4bd-01bb-50a6-8439-5dcaafdb6445	Persicitheca prolata
006c39b9-b9b9-5db3-aa8f-83c801064782	Stictoleptura (Stictoleptura) fulva Ilic & Curcic, 2013	34f125fe-4453-5299-91d5-61776d5a0600	Stictoleptura fulva
5d4fef4e-9f78-57a9-bee4-b0223cef0ee7	Orchidaceae × Pescoranthes hort.	818805f5-bfc9-5fb9-94a4-560b85a34640	Orchidaceae × Pescoranthes
b7576492-7a18-5c69-9536-b9a63cf7d003	Clavatula sacerdos L. A. Reeve, 1845	0bdc0046-8458-5737-9156-2ca75f93b4d8	Clavatula sacerdos
c2bea6c2-f203-5c7f-86dd-0e9397204c7b	Larinus pulverulentus Schoenherr 1825	dac19175-f6dc-5377-9315-9778a0e26e55	Larinus pulverulentus
e5756325-7231-5c72-87df-4590f4560de6	Saxifraga penduliflora	e5756325-7231-5c72-87df-4590f4560de6	Saxifraga penduliflora
322c28ce-7259-5176-9c6b-b0e59d443ecb	Grammitis australis var. nana (Brack.) Franch.	35cd8a1e-bc9c-54a1-8a72-97923b2ab972	Grammitis australis nana
e06f61d5-da7c-5b6e-807f-ce829bbf2642	Drosophila fastigata Hardy 1965 sec. Evenhuis 1982	0a804d91-46e2-51f7-b159-49fd800646e5	Drosophila fastigata
02818bf3-3a7a-5fd9-a31c-d4fc84a30b73	Fomitopsis stellae (Pilát) Bondartsev, 1953	10228f8c-25c1-5948-98e5-cdb39088728b	Fomitopsis stellae
c627543a-057b-5db3-86b9-6d935c70b12d	Trichogonus unipenicillus Fairmaire , 1878	587e5893-0c6c-57af-9960-ea85068eb638	Trichogonus unipenicillus
b0e87f0b-8eb3-5dd2-a1de-e5d07fdc4341	Fungus dulcidulus (Schulzer) Kuntze, 1898	e72e1011-2b33-5f99-a0f0-1a1e149124e9	Fungus dulcidulus
e2fa9baa-3e2e-51ea-8635-8a47f0b54265	Gymnopternus chalcochrus Loew 1864	31841ac4-3202-5963-8267-ab3871b1eecb	Gymnopternus chalcochrus
84feebb7-f100-577f-9962-21b912df32fb	Mucor circinelloides f. circinelloides Tiegh. 1875	94ae3825-e663-5ac1-a5fe-3d623f23f3b8	Mucor circinelloides circinelloides
d5703ac3-f784-56e1-af6a-32b3ccb84fc0	Gunnera atropurpurea var. caquetana L.E.Mora	449413db-06fc-56a5-8f14-64986a94611e	Gunnera atropurpurea caquetana
afdcda1d-2b5e-5c0a-825d-156b8942c9b4	Sonneratia trinitensis Cuchillo	8f4634f6-1c49-533f-bd4d-eb6921aa1166	Sonneratia trinitensis
77c4868a-6645-5925-9be0-267efe8af3c0	Vicia leavenworthii Nutt. ex Torrey & A. Gray	68d9a486-60ec-52a5-ba66-a1c6c0ca0c49	Vicia leavenworthii
9191c951-1819-573b-a5d4-9d288e1e3997	Asynapta frosti Felt 1913	d45de0f5-6132-5b12-a01b-6049aeefdcb9	Asynapta frosti
8eb66b5a-a445-5184-bffa-19b7b622b175	Anonychomyrma myrmex Donisthorpe	cf3b89d9-945c-5516-b5ad-4bbbdb31ae13	Anonychomyrma myrmex
cb5cb2cd-6791-5821-9a47-e9718391ae35	Imantodes cencoa	cb5cb2cd-6791-5821-9a47-e9718391ae35	Imantodes cencoa
43761beb-9f1d-5ec0-a7a9-eab50dacbe9a	Lucidicollis	43761beb-9f1d-5ec0-a7a9-eab50dacbe9a	Lucidicollis
19b024ff-03aa-569c-9cca-e7cd078bc266	Aporocassida Spaeth 1942	08fdccce-6a0a-5504-b5d7-c7b8cba825a7	Aporocassida
a3332152-967d-5a81-a013-f3d677a9389f	Astronesthes leucopogon Regan & Trewavas, 1929	682891e7-fa62-5952-85cd-6e560397fb19	Astronesthes leucopogon
5c8e8a29-a382-5497-9e9d-447307083f9d	Axyris amaranthoides L. fo. nana (Wang-Wei & P.Y. Fu) Kitag.	eaa79229-0fcc-5a43-9d54-344339a64101	Axyris amaranthoides nana
94122c5a-fd9f-583a-88a2-378df4aa64c3	Hortipes marginatus Ledoux & Emerit, 1998	07c1baa2-58a4-56da-9e55-f8553089a61c	Hortipes marginatus
6a1bdf7c-05f8-54e4-862a-97c84d63a488	Potamogeton antaicus Hagstr.	f6d603c4-a4f0-5473-8c65-8d9557a5bf04	Potamogeton antaicus
e32a8aed-4f5f-51bb-9d57-e5af9d550c34	Lucihormetica fenestrata Zombro & Fritzsche, 1999	881350ea-2abc-577f-9a02-905131d40ab1	Lucihormetica fenestrata
b563abdb-4845-5435-a2fe-fb6b6b9a260d	Elaeocarpus boreali-yunnanensis H.T.Chang	5f70b82b-3d19-5979-96f9-e931fb185bdb	Elaeocarpus boreali-yunnanensis
9e93396b-9fb7-59b5-96da-5d1bc1ea944e	Lophonotus cupreus Loew	fe0956de-4a9c-5738-897d-f39e1560648a	Lophonotus cupreus
790aafff-890f-5488-bbb0-7daa49d809bc	Scottnema cf. lindsayae N18_36	e3fbfd25-e3a9-57a2-8954-6331a16c4c39	Scottnema lindsayae
c5b4f945-d805-5c40-880a-0309a7f947d9	Rhizomyia vittata Mamaev, 1967	fe1cd856-f851-53f8-90f7-2978631bb545	Rhizomyia vittata
19622dc3-c3cc-5021-ac42-bed921528b8f	Heterotactis Meyrick, 1928	1bc8c58c-cae2-5aa1-b985-cdcd5a2397f1	Heterotactis
18bc48cb-9f01-540d-b581-9ff2ea2cbb34	Stenodicrania calvipalpis	18bc48cb-9f01-540d-b581-9ff2ea2cbb34	Stenodicrania calvipalpis
080a0de4-5033-5654-82c1-298d6cec753a	Thyronectria hyperantarctica (D. Hawksw.) D. Hawksw. & Spooner	9c6f11d0-0422-5d87-9d5a-0fc926bdedbc	Thyronectria hyperantarctica
fb903db9-4b83-5abd-8b9c-0b8767178579	Callista parmentieri (Lodd.) G. Don	842b0565-9246-53bd-b8c0-9c6f80e60740	Callista parmentieri
8f0fb08e-056e-5935-b7aa-effa9de32b28	Peripsocus sclerotus Thornton & Wong, 1966	44e4b152-e087-57f8-93c0-12a138edb192	Peripsocus sclerotus
9c0dcddb-93c5-56c8-98b1-657b36e25bda	Cosmarium kjellmani Wille	f6b5a67f-357c-5094-a8d7-d221c780e5d0	Cosmarium kjellmani
9af99579-fa51-5610-95bc-f2cf0fd9bafc	Conorbina lobata Poroshina 1983	ffb4715b-6234-5d97-8e76-7858efc4fb8a	Conorbina lobata
0daecb56-8f79-56d8-83e0-07b29ed9520c	Thamnobryum tumidicaule (K. A. Wagner) F. D. Bowers, 1974	aa5aea8b-ebc8-590e-a1bd-f66831dc2c9d	Thamnobryum tumidicaule
e35062da-f487-536b-8be8-1eab3d197966	Coenonycha fusca (M. )	3ec8cbd2-dc3e-592b-a35b-4a1374a8c1dd	Coenonycha fusca
927eba81-624f-5a82-9f9d-fa1d86e892af	Abaristophora sachalinensis Michailovskaja	afc6fd28-89d5-52af-b282-f525cc6472b7	Abaristophora sachalinensis
9b02d934-d034-579b-b98b-664329b036eb	Chronogaster typica de Man, 1921	6adc71a8-e358-5b68-b705-d3622b406457	Chronogaster typica
3d5b257a-6580-54d3-9bfd-e75be7d53c63	Reganella Eigenmann, 1905	9a6a14f9-01ab-5b6c-8017-a5f1d09e404e	Reganella
67af66d6-666a-5bc8-8dff-e4d227ea2ae3	Cloghergnathus carinatus Higgins & Varker 1982	03e4ce9f-008e-5559-88b4-36b7d7760977	Cloghergnathus carinatus
3c5d76e8-1a91-54bd-99cd-5fadcd21c284	Eurycampta poeyi Petit	ca1b8818-0a08-5d60-a6b8-43a1afd74616	Eurycampta poeyi
455abee7-d217-51bb-8921-b18eaede4e49	Platyblemmus barbara Saussure 1877	1605d277-9196-55ed-90ee-cf6b35c55139	Platyblemmus barbara
0ebe4a5f-06af-5e81-942e-670804340455	Agrotis quadrimacula Wehrli 1918	8a445eb3-fa7a-5a0d-ac79-a8d0c98de516	Agrotis quadrimacula
d0c94578-8453-5848-b6cf-cfa9ba25c11a	Cicindela monticola tokatensis Chaudoir, 1863	b6498a08-d447-55f2-94b5-2051f86818b4	Cicindela monticola tokatensis
fb66252a-f7ab-5437-8ac9-593a239f4d96	Xylophaga knudseni	fb66252a-f7ab-5437-8ac9-593a239f4d96	Xylophaga knudseni
45928b08-70af-590c-8c10-9a288b6683ec	Coccobius stanfordi (Howard, 1914)	5ca2af96-24c2-52a4-a5df-ba7ffc173e22	Coccobius stanfordi
d53ba813-d80c-5264-ad7c-05bc6a48fbdd	Xylobium miliaceum (Rchb. f.) Rolfe	389da558-f40e-5976-a863-16e958e4e02c	Xylobium miliaceum
67b2969d-5789-5932-8781-64467a3634d7	Cerebratula Van Beneden, 1861	5dc4d281-6ecd-5e7e-9a56-4cc29555f65d	Cerebratula
0219b2b8-1721-592c-9b6d-f9823ee80eda	Pectobacterium sp. SR2-17-f	4a3104ac-8687-5c5a-af84-561ae77041e8	Pectobacterium
12e6e119-38a9-5bbd-a95a-45a4c9a6a286	Cypris monacha O.F. Mueller, 1776	486137ac-827d-55c8-8590-31d8a94903e1	Cypris monacha
f7e9b96e-2f73-5bd9-85ec-f51064ff856a	Parilimya sakuraii (Habe, 1958)	64ebc827-8d1c-54fd-a4dd-ee055ba5f060	Parilimya sakuraii
200064c9-bbd7-5485-af50-516bdcd797fa	Lobogonodes porphyriata	200064c9-bbd7-5485-af50-516bdcd797fa	Lobogonodes porphyriata
a55d76f9-34c2-5f50-9cda-000f175c29dc	Gilia densiflora (Benth.) Benth.	4ee1c6d8-d987-5f64-ab41-1ff94bb404d5	Gilia densiflora
08c372cf-f872-5ad6-bdc1-296378089244	Mayamontana Castellano, Trappe & Lodge 2007	6f3b8565-89e4-540a-b188-01e770412703	Mayamontana
41cada77-64dc-513e-a3a9-6df0c3ca0cc8	Staphylotheca	41cada77-64dc-513e-a3a9-6df0c3ca0cc8	Staphylotheca
6cceb327-fc95-53c4-87ad-696db6eab764	Lembosia syzygiicola (Hansf. ) Deighton 1979	875114e4-94b2-5960-885f-50cdcafe89eb	Lembosia syzygiicola
64363433-0538-55d8-9f07-6314a98c2a3f	Pheidole dolon	64363433-0538-55d8-9f07-6314a98c2a3f	Pheidole dolon
ace3dc4a-5be7-56ba-a83c-d2508844e994	Neomordellistena rufopygidialis (Píc, 1950)	de09e8c3-510f-58db-b037-e394a684b2dd	Neomordellistena rufopygidialis
10999899-cf08-577e-984e-6fe811ef6973	Plagiostira albonotata Scudder, S.H., 1876	4275cfa1-80c2-5e88-b7bd-ccebffca8669	Plagiostira albonotata
26e37ae3-61c7-558e-9fac-54f206b05d72	Influenza B virus (B/Mississippi/4224/2014)	a9456e61-bd30-53bc-8588-accb913cc64a	
052d96b4-9198-5ac0-92af-eb8233e8602e	Hylesia travassosi Lemaire 1988	fc8d4164-88e9-54d9-9075-a7bef762a720	Hylesia travassosi
31cc92a2-62e4-51cf-9a2b-25f16ba913ff	Turbinaria cylindrica Nemenzo 1960	ba531c7c-cc6e-5c13-9a01-731fbe909cf3	Turbinaria cylindrica
b311aa84-f251-5f7e-b734-b6c54fd7f3c0	Ocotea ovoida	b311aa84-f251-5f7e-b734-b6c54fd7f3c0	Ocotea ovoida
4f8c3318-6b7a-514b-a63c-0e4f7f4219a4	Palawania cocoës Syd. & P. Syd., 1914	9b050f13-4ae1-5c40-b018-28b079a1b402	Palawania cocoes
52a9ed36-b81f-5b17-81d2-57e69c4c69e4	Serapias latifolia var. sylvestris Lej.	164a909f-ae58-5273-ba20-fa7581c208cb	Serapias latifolia sylvestris
9bd3d526-d8d5-56e6-985f-0d67fd733872	Olpidium saccatum Sorokin 1883	f35abf7e-4399-5d99-9d1e-936609a0bdc2	Olpidium saccatum
d6ce5072-8756-5fc6-a13c-47018d850d9e	Nanophyes lunulatus Wollaston , 1863	30b73b16-1d07-5aee-8642-fa314a0bd5b5	Nanophyes lunulatus
c7d795a6-ce92-51f9-b8dd-04bc407c726f	Bactrocera (Zeugodacus) kaghanae Mahmood 2005	c444325d-3f15-5b65-9550-419e735b78a6	Bactrocera kaghanae
30a0945b-2d7e-51f1-8b2b-81fc78176855	Dipropus vetulus (Candèze, 1859)	2fee4442-0a5e-5b44-a2a6-252e0c06677e	Dipropus vetulus
0dcdb57c-ad69-5246-a2b0-c42a13461101	Carex douglasii Boott fo. meekii (Dewey) Kük.	26d5fd05-4db0-56da-aca7-49a6dff0b074	Carex douglasii meekii
c172e459-24ff-57d2-99f7-40d174e525c9	Platygaster signata (Foerster 1861)	84834ebd-ac73-5ff1-808f-dd6e983ad218	Platygaster signata
8b79352a-8c47-582d-86a9-f3862e8c13a9	Alluaudomyia (Alluaudomyia) fimbriatinervis	8d119fe9-9751-5ed6-9e3a-93c1f091a38b	Alluaudomyia fimbriatinervis
829e647c-edfa-568d-88a7-ed8e2b0f8dab	Atrophaneura nox noctula (Westwood, 1872)	e4af0c11-cdc4-556f-a10a-79ec707333ab	Atrophaneura nox noctula
b887b1b1-ea88-5bef-8fee-b93e31077a4c	Maoricrypta radiata	b887b1b1-ea88-5bef-8fee-b93e31077a4c	Maoricrypta radiata
31d79722-9c44-5e6d-8b88-4f805ceeff10	Allacerops turgaica minor	31d79722-9c44-5e6d-8b88-4f805ceeff10	Allacerops turgaica minor
f7d18492-d12c-5c9f-8634-fc9ea9b2c87e	Estigmene imbuta Walker, 1855	420f574a-a95b-52f9-8ee1-d956986f91ac	Estigmene imbuta
5b296abf-1686-558a-89e3-344540e54525	Characiochloris epizootica	5b296abf-1686-558a-89e3-344540e54525	Characiochloris epizootica
1a7ba742-daa0-56ea-9c3f-f2f60f53efb2	Asparagus ruber Burm. f.	0fbb4b04-6026-599b-a859-86a778a81316	Asparagus ruber
e9f82bae-10fc-511b-a466-dff908c35802	Melissodes luteicornis Cockerell, 1896	b1a4f705-23e3-53c1-b773-806e19af9151	Melissodes luteicornis
448ea16c-607e-573f-9b76-a66eed76b348	Haliptilon cubense (Montagne ex Kützing) Garbary & Johansen, 1982	337f21a1-d931-5a92-9950-4f84bacb8b18	Haliptilon cubense
a83be56f-efc3-5cb0-9cd5-ae3cb0898247	Crossidium squamiferum Juratzka, 1882	feb17d4b-62d2-5efe-8a67-e63a350b3a05	Crossidium squamiferum
cb511c8f-e3ab-57a4-b230-61cb53894fa5	Schuurmansia montana	cb511c8f-e3ab-57a4-b230-61cb53894fa5	Schuurmansia montana
c37eda1e-01be-5986-86dc-9c7dc2903c9e	Karschia sordiola J. Steiner	6461ffb4-d7b8-5e67-9341-a49892803ffb	Karschia sordiola
2a9baa32-8d9c-5e6d-b120-15c2a07a24c4	Monomyces jujubinus jujubinus	2a9baa32-8d9c-5e6d-b120-15c2a07a24c4	Monomyces jujubinus jujubinus
0f868001-f523-52c5-acd5-4cb0155b94a4	Gentianusa cruciata Pohl	143f9e26-8654-5881-bb27-6f4c340ce9de	Gentianusa cruciata
8dacc324-23bb-5666-83c4-7803317a5014	Cylindilla parallela Hua, 2002	645d25a5-d531-5550-87cd-22ab01e2312d	Cylindilla parallela
8fc75e1e-9b90-5083-8f4c-579f31645a98	Tectocepheus sp. BOLD:ABV3687	dc01b631-1bf8-5071-8981-224767b0f59b	Tectocepheus
e5bd5e3b-8790-58f1-ad7d-23bc3596e7af	Drosophila longifurcapenis Zhang & Liang 1995	e88d58f7-7ecb-5b7d-9e00-ddd1086853bd	Drosophila longifurcapenis
8b712454-2df3-57e8-9ae7-d9a25290e90c	Anthraconeuridae Laurentiaux and Laurentiaux-Vieira 1980	eaaf8874-e3c1-5ad3-a9a1-6481acf66f4d	Anthraconeuridae
54f2cdf4-2d96-5610-aaa2-c61c724092ce	Anarsia spartiella Schrank 1802	c773e381-eba1-5d81-b882-1527f498528b	Anarsia spartiella
b8f40d69-714a-53ac-b695-4e751e2792e8	Chaetocarpus oblongatus Borhidi var. monticola	fb6c41e3-4452-5b06-9c51-dafade98ac70	Chaetocarpus oblongatus monticola
2982ee7b-09c2-55f1-a5e1-c86a157f34e8	Drosophila scioptera	2982ee7b-09c2-55f1-a5e1-c86a157f34e8	Drosophila scioptera
63d2e1aa-d63d-522f-a35c-486307c0c74f	Rubus ursinus Cham. & Schlecht. ssp. ursinus var. sirbenus (Bailey) J.T. Howell	b11a1ccc-8a3d-53c9-a788-25e2683c9eca	Rubus ursinus ursinus sirbenus
bbef39d1-a920-5ee7-b6f9-cb1d7ac68dcb	Sympistis heliophila Paykull, 1793	99955fc6-7742-5bac-a2a6-e023d82bc93e	Sympistis heliophila
cc373df9-0ad3-5815-bb92-03b3e63cee48	Citrullus lanatus (Thunb.) Matsum. & Nakai ssp. lanatus var. citrioides (Bailey) Mansf.	ea36bf8b-c91d-539b-9c4a-a8227dd67e39	Citrullus lanatus lanatus citrioides
2360c53c-bd2b-5986-952a-13003145c543	Ormocarpum coronilloides G. Don	458d939b-be25-57d8-b244-9c026ef0eb6c	Ormocarpum coronilloides
8fe6fab8-ac21-52d7-a8e3-49c12c430985	Ixora hookeri ( (Oudem.) ) Bremek.	988e27bc-6acd-58fe-a26f-2a3394836e19	Ixora hookeri
b9d410b9-869a-56a3-8045-abc138cde432	Adesmia rugatipennis	b9d410b9-869a-56a3-8045-abc138cde432	Adesmia rugatipennis
e9faec00-49f7-5caf-98cc-f3c4e65346c5	Ipomoea versicolor Meisn.	42dfb340-7898-5527-93ac-bf9ac028e480	Ipomoea versicolor
